Nombre Departamento,Código Departamento,Programa,Estado de Postulación,Año,Hogares,Valor Asignado,Senso Hogares,Senso Viviendas,Deficit Hogares,Categoria Estado,Cobertura
HUILA,41,Programa Vivienda Gratuita Fase II,Renuncias al subsidio,2021,3,166639787.0,362828,343089,19739,No ejecutado,Departamental
HUILA,41,Habilitación de Titulos,Renuncias al subsidio,2007,5,750000.0,252608,235957,16651,No ejecutado,Departamental
HUILA,41,Bolsa Atentados terroristas,Renuncias al subsidio,2007,1,6402800.0,252608,235957,16651,No ejecutado,Departamental
HUILA,41,Programa Vivienda Gratuita Fase II,Renuncias al subsidio,2020,5,277418860.0,354477,334925,19552,No ejecutado,Departamental
HUILA,41,Programa Vivienda Gratuita Fase II,Perdida de ejecutoriedad de asignación de SFV,2020,5,277418860.0,354477,334925,19552,Pendiente,Departamental
HUILA,41,Bolsa unica Nacional,Renuncia con restitucion de subsidio,2009,4,16115800.0,264388,247400,16988,No ejecutado,Departamental
HUILA,41,Bolsa Desplazados,Asignados,2013,1,15450000.0,291804,274046,17758,Ejecutado,Nacional
HUILA,41,Programa Vivienda Gratuita Fase II,Asignados,2024,6,349407328.48,386986,366740,20246,Ejecutado,Departamental
HUILA,41,Ahorro Programado Contractual,Renuncia con restitucion de subsidio,2010,1,11072500.0,270725,253558,17167,No ejecutado,Departamental
HUILA,41,Bolsa Saludable,Asignados,2008,209,733025123.7,258357,241539,16818,Ejecutado,Departamental
HUILA,41,VIPA,Renuncias al subsidio,2016,31,623956775.0,317088,298590,18498,No ejecutado,Departamental
HUILA,41,Bolsa Desastres Naturales,Renuncias al subsidio,2007,3,25704000.0,252608,235957,16651,No ejecutado,Departamental
HUILA,41,Bolsa Atentados terroristas,Apto con subsidio vencido,2003,14,104612067.0,231126,215164,15962,Pendiente,Departamental
HUILA,41,Bolsa Desastres Naturales,Apto con subsidio vencido,2012,3,35191500.0,284434,266883,17551,Pendiente,Departamental
HUILA,41,Programa Vivienda Gratuita Fase I,Subsidio Revocado,2014,1,39424000.0,299638,281658,17980,Pendiente,Departamental
HUILA,41,Programa Vivienda Gratuita Fase II,Asignados,2019,609,33298040358.0,346048,326692,19356,Ejecutado,Departamental
HUILA,41,Bolsa unica Nacional,Restitución SFV por Vencimiento Vigencia,2006,1,8011500.0,247022,230538,16484,Pendiente,Departamental
HUILA,41,Programa Vivienda Gratuita Fase I,Subsidio revocado mediante procedimiento Administrativo Sancionatorio,2014,10,408755200.0,299638,281658,17980,Pendiente,Departamental
HUILA,41,Macroproyecto,Apto con subsidio vencido,2017,3,46452533.0,326898,308093,18805,Pendiente,Departamental
HUILA,41,MI CASA YA,Renuncia con restitucion de subsidio,2016,1,8273460.0,317088,298590,18498,No ejecutado,Departamental
HUILA,41,Programa Vivienda Gratuita Fase I,Perdida de ejecutoriedad de asignación de SFV,2015,1,41238400.0,308019,289795,18224,Pendiente,Departamental
HUILA,41,Semillero de Propietarios Arriendo,Asignados,2022,11,158803332.0,371269,351340,19929,Ejecutado,Departamental
HUILA,41,Macroproyecto,Apto con subsidio vencido,2019,1,27357253.0,346048,326692,19356,Pendiente,Departamental
HUILA,41,MI CASA YA,Apto con subsidio vencido,2022,32,808108380.0,371269,351340,19929,Pendiente,Departamental
HUILA,41,Bolsa Desastres Naturales,Asignados,2012,110,1699168756.0,284434,266883,17551,Ejecutado,Departamental
HUILA,41,Ahorro Programado Contractual,Renuncia con restitucion de subsidio,2012,3,32585250.0,284434,266883,17551,No ejecutado,Departamental
HUILA,41,Bolsa Recicladores,Restitución SFV por Vencimiento Vigencia,2009,2,21863600.0,264388,247400,16988,Pendiente,Departamental
HUILA,41,Bolsa Saludable,Asignados,2010,399,1585765147.0,270725,253558,17167,Ejecutado,Departamental
HUILA,41,Bolsa Desplazados,Apto con subsidio vencido,2003,14,106904000.0,231126,215164,15962,Pendiente,Nacional
HUILA,41,Bolsa Desplazados,Asignados,2014,3,55440000.0,299638,281658,17980,Ejecutado,Nacional
HUILA,41,MI CASA YA,Asignados,2017,240,3672355226.0,326898,308093,18805,Ejecutado,Departamental
HUILA,41,Programa Vivienda Gratuita Fase I,Subsidio revocado mediante procedimiento Administrativo Sancionatorio,2015,13,536099200.0,308019,289795,18224,Pendiente,Departamental
HUILA,41,MI CASA YA,Perdida de ejecutoriedad de asignación de SFV,2020,1,17556060.0,354477,334925,19552,Pendiente,Departamental
HUILA,41,Macroproyecto,Asignados,2011,327,3270000000.0,277418,260063,17355,Ejecutado,Departamental
HUILA,41,Macroproyecto,Renuncias al subsidio,2017,4,58976100.0,326898,308093,18805,No ejecutado,Departamental
HUILA,41,Bolsa unica Nacional,Renuncia con restitucion de subsidio,2007,1,9107700.0,252608,235957,16651,No ejecutado,Departamental
HUILA,41,MI CASA YA,Perdida de ejecutoriedad de asignación de SFV,2015,1,12887000.0,308019,289795,18224,Pendiente,Departamental
HUILA,41,Bolsa Concejales,Asignados,2009,6,65590800.0,264388,247400,16988,Ejecutado,Departamental
HUILA,41,Bolsa Ordinaria,Asignados,2008,51,464169600.0,258357,241539,16818,Ejecutado,Departamental
HUILA,41,Macroproyecto,Renuncias al subsidio,2011,61,610000000.0,277418,260063,17355,No ejecutado,Departamental
HUILA,41,Bolsa Desplazados,Renuncia con restitucion de subsidio,2007,1,10842500.0,252608,235957,16651,No ejecutado,Nacional
HUILA,41,Bolsa Desplazados,Asignados,2021,1,27255780.0,362828,343089,19739,Ejecutado,Nacional
HUILA,41,MI CASA YA,Apto con subsidio vencido,2018,7,140623560.0,337764,318602,19162,Pendiente,Departamental
HUILA,41,Bolsa Esfuerzo Territorial,Restitución SFV por Vencimiento Vigencia,2007,1,9100000.0,252608,235957,16651,Pendiente,Departamental
HUILA,41,Macroproyecto,Apto con subsidio vencido,2010,13,130000000.0,270725,253558,17167,Pendiente,Departamental
HUILA,41,Ahorro Programado Contractual,Renuncia con restitucion de subsidio,2009,2,14211340.0,264388,247400,16988,No ejecutado,Departamental
HUILA,41,Bolsa Esfuerzo Territorial,Asignados,2005,86,597029120.0,241609,225294,16315,Ejecutado,Departamental
HUILA,41,Bolsa Ordinaria,Asignados,2004,345,2519926000.0,236291,220151,16140,Ejecutado,Departamental
HUILA,41,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2009,17,228574000.0,264388,247400,16988,Ejecutado,Nacional
HUILA,41,MI CASA YA,Apto con subsidio vencido,2020,7,149226510.0,354477,334925,19552,Pendiente,Departamental
HUILA,41,Macroproyecto,Renuncias al subsidio,2010,35,306634560.0,270725,253558,17167,No ejecutado,Departamental
HUILA,41,MI CASA YA,Asignados,2023,1390,42123200000.0,379803,359682,20121,Ejecutado,Departamental
HUILA,41,Ahorro Programado Contractual,Apto con subsidio vencido,2011,24,249409043.0,277418,260063,17355,Pendiente,Departamental
HUILA,41,Bolsa Desplazados,Renuncia con restitucion de subsidio,2005,1,7453500.0,241609,225294,16315,No ejecutado,Nacional
HUILA,41,Bolsa Ordinaria,Restitución SFV Cobro Directo Fiduciaria,2003,2,15272000.0,231126,215164,15962,Pendiente,Departamental
HUILA,41,Habilitación de Titulos,Renuncia con restitucion de subsidio,2007,34,5100000.0,252608,235957,16651,No ejecutado,Departamental
HUILA,41,Programa Vivienda Gratuita Fase I,Subsidio Revocado,2015,7,273204400.0,308019,289795,18224,Pendiente,Departamental
HUILA,41,Bolsa Concejales,Restitución SFV por Vencimiento Vigencia,2009,4,33043850.0,264388,247400,16988,Pendiente,Departamental
HUILA,41,Bolsa Esfuerzo Territorial,Restitución SFV por Vencimiento Vigencia,2010,1,10931800.0,270725,253558,17167,Pendiente,Departamental
HUILA,41,Programa Vivienda Gratuita Fase II,Asignados,2022,154,9030024653.18,371269,351340,19929,Ejecutado,Departamental
HUILA,41,Sin clasificación,Apto con subsidio vencido,2003,3,22908000.0,231126,215164,15962,Pendiente,Departamental
HUILA,41,Programa Vivienda Gratuita Fase I,Asignados,2017,2,92878590.0,326898,308093,18805,Ejecutado,Departamental
HUILA,41,Programa Vivienda Gratuita Fase II,Subsidio revocado mediante procedimiento Administrativo Sancionatorio,2022,2,117555377.8,371269,351340,19929,Pendiente,Departamental
HUILA,41,Bolsa Desplazados,Asignados,2006,340,3449884944.0,247022,230538,16484,Ejecutado,Nacional
HUILA,41,Bolsa Desastres Naturales,Restitución SFV por Indemnización,2005,15,76681500.0,241609,225294,16315,Pendiente,Departamental
HUILA,41,Bolsa Esfuerzo Territorial,Asignados,2004,138,1013472500.0,236291,220151,16140,Ejecutado,Departamental
HUILA,41,Macroproyecto,Apto con subsidio vencido,2013,98,1318960000.0,291804,274046,17758,Pendiente,Departamental
HUILA,41,MI CASA YA,Asignados,2022,1432,35294956600.0,371269,351340,19929,Ejecutado,Departamental
HUILA,41,Macroproyecto,Apto con subsidio vencido,2016,2,26383433.0,317088,298590,18498,Pendiente,Departamental
HUILA,41,Bolsa Atentados terroristas,Apto con subsidio vencido,2004,1,7518000.0,236291,220151,16140,Pendiente,Departamental
HUILA,41,MI CASA YA,Asignados,2021,1273,26532514530.0,362828,343089,19739,Ejecutado,Departamental
HUILA,41,Programa Vivienda Gratuita Fase I,Apto con subsidio vencido,2015,3,42527100.0,308019,289795,18224,Pendiente,Departamental
HUILA,41,MI CASA YA,Perdida de ejecutoriedad de asignación de SFV,2018,2,31249680.0,337764,318602,19162,Pendiente,Departamental
HUILA,41,Bolsa Desplazados,Renuncias al subsidio,2003,1,7636000.0,231126,215164,15962,No ejecutado,Nacional
HUILA,41,Bolsa Desastres Naturales,Restitución SFV por Vencimiento Vigencia,2005,16,128184000.0,241609,225294,16315,Pendiente,Departamental
HUILA,41,Bolsa Esfuerzo Territorial,Renuncias al subsidio,2007,1,9100000.0,252608,235957,16651,No ejecutado,Departamental
HUILA,41,Bolsa Ordinaria,Asignados,2003,72,527898837.0,231126,215164,15962,Ejecutado,Departamental
HUILA,41,Habilitación de Titulos,Asignados,2007,740,111630000.0,252608,235957,16651,Ejecutado,Departamental
HUILA,41,Bolsa Atentados terroristas,Apto con subsidio vencido,2009,1,10931800.0,264388,247400,16988,Pendiente,Departamental
HUILA,41,Casa Digna Vida Digna,Asignados,2024,27,377520000.0,386986,366740,20246,Ejecutado,Departamental
HUILA,41,Bolsa Desplazados,Renuncias al subsidio,2004,1,4475000.0,236291,220151,16140,No ejecutado,Nacional
HUILA,41,VIPA,Apto con subsidio vencido,2019,1,23437260.0,346048,326692,19356,Pendiente,Departamental
HUILA,41,Macroproyecto,Asignados,2015,9,231966000.0,308019,289795,18224,Ejecutado,Departamental
HUILA,41,Bolsa unica Nacional,Asignados,2009,63,628841000.0,264388,247400,16988,Ejecutado,Departamental
HUILA,41,Programa Vivienda Gratuita Fase I,Renuncias al subsidio,2016,24,311256000.0,317088,298590,18498,No ejecutado,Departamental
HUILA,41,Bolsa Esfuerzo Territorial,Renuncia con restitucion de subsidio,2003,1,7107000.0,231126,215164,15962,No ejecutado,Departamental
HUILA,41,Ahorro Programado Contractual,Apto con subsidio vencido,2009,4,28422680.0,264388,247400,16988,Pendiente,Departamental
HUILA,41,Programa Vivienda Gratuita Fase II,Perdida de ejecutoriedad de asignación de SFV,2019,1,55483772.0,346048,326692,19356,Pendiente,Departamental
HUILA,41,Bolsa Ordinaria,Apto con subsidio vencido,2005,1,8011500.0,241609,225294,16315,Pendiente,Departamental
HUILA,41,Bolsa Esfuerzo Territorial,Apto con subsidio vencido,2011,13,152378200.0,277418,260063,17355,Pendiente,Departamental
HUILA,41,Bolsa Atentados terroristas,Asignados,2008,2,20306000.0,258357,241539,16818,Ejecutado,Departamental
HUILA,41,MI CASA YA,Perdida de ejecutoriedad de asignación de SFV,2016,1,8273460.0,317088,298590,18498,Pendiente,Departamental
HUILA,41,Bolsa Desastres Naturales,Renuncias al subsidio,2020,2,103280380.0,354477,334925,19552,No ejecutado,Departamental
HUILA,41,MI CASA YA,Apto con subsidio vencido,2023,18,510400000.0,379803,359682,20121,Pendiente,Departamental
HUILA,41,Bolsa Desastres Naturales,Asignados,2020,6,309841140.0,354477,334925,19552,Ejecutado,Departamental
HUILA,41,Semillero de Propietarios Arriendo,Asignados,2021,13,170300052.0,362828,343089,19739,Ejecutado,Departamental
HUILA,41,Bolsa Ordinaria,Asignados,2005,77,616885500.0,241609,225294,16315,Ejecutado,Departamental
HUILA,41,Macroproyecto,Subsidio Revocado,2015,1,25774000.0,308019,289795,18224,Pendiente,Departamental
HUILA,41,Bolsa Desastres Naturales,Renuncias al subsidio,2006,1,8568000.0,247022,230538,16484,No ejecutado,Departamental
HUILA,41,Bolsa Atentados terroristas,Asignados,2006,19,152783427.0,247022,230538,16484,Ejecutado,Departamental
HUILA,41,Ahorro Programado Contractual,Asignados,2009,1,7105670.0,264388,247400,16988,Ejecutado,Departamental
HUILA,41,Bolsa Desplazados,Apto con subsidio vencido,2009,1,6211250.0,264388,247400,16988,Pendiente,Nacional
HUILA,41,Macroproyecto,Renuncias al subsidio,2013,37,498444000.0,291804,274046,17758,No ejecutado,Departamental
HUILA,41,Bolsa Esfuerzo Territorial,Asignados,2007,421,3780976973.0,252608,235957,16651,Ejecutado,Departamental
HUILA,41,Bolsa Concejales,Asignados,2008,10,101299250.0,258357,241539,16818,Ejecutado,Departamental
HUILA,41,Bolsa unica Nacional,Asignados,2006,226,1810599000.0,247022,230538,16484,Ejecutado,Departamental
HUILA,41,Programa Vivienda Gratuita Fase I,Apto con subsidio vencido,2014,4,51876000.0,299638,281658,17980,Pendiente,Departamental
HUILA,41,MI CASA YA,Asignados,2019,335,7025548700.0,346048,326692,19356,Ejecutado,Departamental
HUILA,41,Bolsa Concejales,Asignados,2011,8,92658800.0,277418,260063,17355,Ejecutado,Departamental
HUILA,41,MI CASA YA,Apto con subsidio vencido,2019,7,149060880.0,346048,326692,19356,Pendiente,Departamental
HUILA,41,Ahorro Programado Contractual,Apto con subsidio vencido,2010,4,39552000.0,270725,253558,17167,Pendiente,Departamental
HUILA,41,Bolsa Desastres Naturales,Renuncias al subsidio,2012,1,11730500.0,284434,266883,17551,No ejecutado,Departamental
HUILA,41,Bolsa Desplazados,Asignados,2004,734,4990692000.0,236291,220151,16140,Ejecutado,Nacional
HUILA,41,Macroproyecto,Subsidio Revocado,2010,1,8179754.0,270725,253558,17167,Pendiente,Departamental
HUILA,41,Programa Vivienda Gratuita Fase I,Asignados,2018,4,191850680.0,337764,318602,19162,Ejecutado,Departamental
HUILA,41,Bolsa Desastres Naturales,Asignados,2006,129,1105272000.0,247022,230538,16484,Ejecutado,Departamental
HUILA,41,Bolsa Desplazados,Asignados,2003,164,1252304000.0,231126,215164,15962,Ejecutado,Nacional
HUILA,41,MI CASA YA,Renuncia con restitucion de subsidio,2020,1,26334090.0,354477,334925,19552,No ejecutado,Departamental
HUILA,41,Bolsa unica Nacional,Restitución SFV por Vencimiento Vigencia,2007,4,36430800.0,252608,235957,16651,Pendiente,Departamental
HUILA,41,Ahorro Programado Contractual,Asignados,2011,31,326682440.0,277418,260063,17355,Ejecutado,Departamental
HUILA,41,TUTELAS,Asignados,2023,1,20880000.0,379803,359682,20121,Ejecutado,Departamental
HUILA,41,Programa Vivienda Gratuita Fase II,Perdida de ejecutoriedad de asignación de SFV,2018,2,104686428.0,337764,318602,19162,Pendiente,Departamental
HUILA,41,Programa Vivienda Gratuita Fase I,Renuncias al subsidio,2012,2,24934800.0,284434,266883,17551,No ejecutado,Departamental
HUILA,41,Semillero de Propietarios Ahorro,Perdida de ejecutoriedad de asignación de SFV,2023,1,6960000.0,379803,359682,20121,Pendiente,Departamental
HUILA,41,Macroproyecto,Renuncias al subsidio,2014,13,168597000.0,299638,281658,17980,No ejecutado,Departamental
HUILA,41,Programa Vivienda Gratuita Fase II,Asignados,2020,503,28159345520.0,354477,334925,19552,Ejecutado,Departamental
HUILA,41,Semillero de Propietarios Ahorro,Perdida de ejecutoriedad de asignación de SFV,2020,4,21067272.0,354477,334925,19552,Pendiente,Departamental
HUILA,41,Programa Vivienda Gratuita Fase I,Renuncias al subsidio,2015,7,284802700.0,308019,289795,18224,No ejecutado,Departamental
HUILA,41,Bolsa unica Nacional,Renuncia con restitucion de subsidio,2010,1,10153000.0,270725,253558,17167,No ejecutado,Departamental
HUILA,41,Bolsa Esfuerzo Territorial,Renuncia con restitucion de subsidio,2010,1,10153000.0,270725,253558,17167,No ejecutado,Departamental
HUILA,41,Programa Vivienda Gratuita Fase I,Asignados,2012,419,5278243800.0,284434,266883,17551,Ejecutado,Departamental
HUILA,41,Casa Digna Vida Digna,Asignados,2021,707,6992376865.0,362828,343089,19739,Ejecutado,Departamental
HUILA,41,Bolsa Desplazados,Renuncias al subsidio,2005,1,4475000.0,241609,225294,16315,No ejecutado,Nacional
HUILA,41,Bolsa Recicladores,Apto con subsidio vencido,2010,1,11330000.0,270725,253558,17167,Pendiente,Departamental
HUILA,41,Bolsa Ordinaria,Apto con subsidio vencido,2003,4,28135740.0,231126,215164,15962,Pendiente,Departamental
HUILA,41,Bolsa Saludable,Restitucion de subsidios no aplicados,2009,6,11044002.0,264388,247400,16988,Pendiente,Departamental
HUILA,41,Bolsa Saludable,Renuncia con restitucion de subsidio,2008,4,14486472.0,258357,241539,16818,No ejecutado,Departamental
HUILA,41,Casa Digna Vida Digna,Perdida de ejecutoriedad de asignación de SFV,2021,1,9936823.0,362828,343089,19739,Pendiente,Departamental
HUILA,41,VIPA,Asignados,2019,5,117186300.0,346048,326692,19356,Ejecutado,Departamental
HUILA,41,Bolsa Desastres Naturales,Renuncias al subsidio,2018,1,51640190.0,337764,318602,19162,No ejecutado,Departamental
HUILA,41,MI CASA YA,Asignados,2024,1282,42679000000.0,386986,366740,20246,Ejecutado,Departamental
HUILA,41,Programa Vivienda Gratuita Fase I,Renuncias al subsidio,2014,1,39424000.0,299638,281658,17980,No ejecutado,Departamental
HUILA,41,Bolsa Atentados terroristas,Apto con subsidio vencido,2005,1,8011500.0,241609,225294,16315,Pendiente,Departamental
HUILA,41,MI CASA YA,Renuncias al subsidio,2016,1,8273460.0,317088,298590,18498,No ejecutado,Departamental
HUILA,41,Sin clasificación,Asignados,2003,7,53452000.0,231126,215164,15962,Ejecutado,Departamental
HUILA,41,Bolsa Esfuerzo Territorial,Restitucion de subsidios no aplicados,2007,1,8500000.0,252608,235957,16651,Pendiente,Departamental
HUILA,41,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2007,1,10842500.0,252608,235957,16651,Ejecutado,Nacional
HUILA,41,VIPA,Asignados,2022,1,23437260.0,371269,351340,19929,Ejecutado,Departamental
HUILA,41,Programa Vivienda Gratuita Fase II,Asignados,2018,242,12620632788.0,337764,318602,19162,Ejecutado,Departamental
HUILA,41,VIPA,Renuncias al subsidio,2015,4,77322000.0,308019,289795,18224,No ejecutado,Departamental
HUILA,41,Bolsa Desplazados,Perdida de ejecutoriedad de asignación de SFV,2007,2,21685000.0,252608,235957,16651,Pendiente,Nacional
HUILA,41,Macroproyecto,Renuncias al subsidio,2016,11,144886165.0,317088,298590,18498,No ejecutado,Departamental
HUILA,41,Bolsa unica Nacional,Asignados,2004,1,7518000.0,236291,220151,16140,Ejecutado,Departamental
HUILA,41,VIPA,Perdida de ejecutoriedad de asignación de SFV,2018,1,23437260.0,337764,318602,19162,Pendiente,Departamental
HUILA,41,Macroproyecto,Asignados,2019,197,5000677759.0,346048,326692,19356,Ejecutado,Departamental
HUILA,41,VIPA,Asignados,2016,743,15261086425.0,317088,298590,18498,Ejecutado,Departamental
HUILA,41,Bolsa Esfuerzo Territorial,Asignados,2009,82,795584700.0,264388,247400,16988,Ejecutado,Departamental
HUILA,41,Bolsa Atentados terroristas,Asignados,2005,19,131580413.0,241609,225294,16315,Ejecutado,Departamental
HUILA,41,Bolsa Desastres Naturales,Asignados,2007,86,736848000.0,252608,235957,16651,Ejecutado,Departamental
HUILA,41,Programa Vivienda Gratuita Fase I,Apto con subsidio vencido,2016,11,142659000.0,317088,298590,18498,Pendiente,Departamental
HUILA,41,Programa Vivienda Gratuita Fase I,Asignados,2015,1213,47921451000.0,308019,289795,18224,Ejecutado,Departamental
HUILA,41,MI CASA YA,Renuncia con restitucion de subsidio,2019,1,16562320.0,346048,326692,19356,No ejecutado,Departamental
HUILA,41,Bolsa Esfuerzo Territorial,Restitucion de subsidios no aplicados,2006,7,53415264.0,247022,230538,16484,Pendiente,Departamental
HUILA,41,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2011,50,796705000.0,277418,260063,17355,Ejecutado,Nacional
HUILA,41,Bolsa Desplazados,Asignados,2012,3,47901000.0,284434,266883,17551,Ejecutado,Nacional
HUILA,41,MI CASA YA,Renuncias al subsidio,2024,4,117000000.0,386986,366740,20246,No ejecutado,Departamental
HUILA,41,Semillero de Propietarios Ahorro,Asignados,2022,7,42000000.0,371269,351340,19929,Ejecutado,Departamental
HUILA,41,Bolsa Esfuerzo Territorial,Apto con subsidio vencido,2010,22,240897800.0,270725,253558,17167,Pendiente,Departamental
HUILA,41,Bolsa Desplazados,Renuncia con restitucion de subsidio,2008,3,26444500.0,258357,241539,16818,No ejecutado,Nacional
HUILA,41,Programa Vivienda Gratuita Fase I,Apto con subsidio vencido,2013,4,53822000.0,291804,274046,17758,Pendiente,Departamental
HUILA,41,Bolsa Concejales,Apto con subsidio vencido,2010,8,90640000.0,270725,253558,17167,Pendiente,Departamental
HUILA,41,MI CASA YA,Asignados,2015,16,159798800.0,308019,289795,18224,Ejecutado,Departamental
HUILA,41,Bolsa Desplazados,Renuncia con restitucion de subsidio,2006,1,14907000.0,247022,230538,16484,No ejecutado,Nacional
HUILA,41,Bolsa Desplazados,Renuncia con restitucion de subsidio,2009,1,14907000.0,264388,247400,16988,No ejecutado,Nacional
HUILA,41,Bolsa Esfuerzo Territorial,Asignados,2012,109,1312009550.0,284434,266883,17551,Ejecutado,Departamental
HUILA,41,Macroproyecto,Apto con subsidio vencido,2011,42,420000000.0,277418,260063,17355,Pendiente,Departamental
HUILA,41,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2008,9,109318000.0,258357,241539,16818,Ejecutado,Nacional
HUILA,41,Programa Vivienda Gratuita Fase I,Asignados,2022,1,41238400.0,371269,351340,19929,Ejecutado,Departamental
HUILA,41,Casa Digna Vida Digna,Asignados,2020,151,1485590799.0,354477,334925,19552,Ejecutado,Departamental
HUILA,41,Bolsa Desplazados,Perdida de ejecutoriedad de asignación de SFV,2004,1,4475000.0,236291,220151,16140,Pendiente,Nacional
HUILA,41,Sin clasificación,Renuncias al subsidio,2003,1,7636000.0,231126,215164,15962,No ejecutado,Departamental
HUILA,41,Bolsa Esfuerzo Territorial,Restitución SFV por Vencimiento Vigencia,2008,1,4987550.0,258357,241539,16818,Pendiente,Departamental
