Nombre Departamento,Código Departamento,Programa,Estado de Postulación,Año,Hogares,Valor Asignado,Senso Hogares,Senso Viviendas,Deficit Hogares,Categoria Estado,Cobertura
BOYACÁ,15,MI CASA YA,Renuncias al subsidio,2021,6,127193640.0,430257,417720,12537,No ejecutado,Departamental
BOYACÁ,15,Bolsa Esfuerzo Territorial,Asignados,2004,52,374360000.0,315379,298670,16709,Ejecutado,Departamental
BOYACÁ,15,Concurso de Esfuerzo Territorial Nacional,Renuncia a la postulación,2010,1,11330000.0,347187,331125,16062,No ejecutado,Departamental
BOYACÁ,15,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2007,1,10842500.0,330406,313755,16651,Ejecutado,Nacional
BOYACÁ,15,Bolsa Esfuerzo Territorial,Restitucion de subsidios no aplicados,2009,19,189445750.0,341362,325051,16311,Pendiente,Departamental
BOYACÁ,15,Bolsa Concejales,Asignados,2008,1,9691500.0,335760,319252,16508,Ejecutado,Departamental
BOYACÁ,15,Programa Vivienda Gratuita Fase I,Asignados,2017,129,5945340237.4,396207,382353,13854,Ejecutado,Departamental
BOYACÁ,15,Programa Vivienda Gratuita Fase I,Subsidio revocado mediante procedimiento Administrativo Sancionatorio,2015,1,41238400.0,379926,365553,14373,Pendiente,Departamental
BOYACÁ,15,MI CASA YA,Apto con subsidio vencido,2017,14,213937930.0,396207,382353,13854,Pendiente,Departamental
BOYACÁ,15,Fenómeno de la Niña,Renuncias al subsidio,2015,1,35067476.0,379926,365553,14373,No ejecutado,Departamental
BOYACÁ,15,MI CASA YA,Renuncia con restitucion de subsidio,2016,1,8273460.0,387701,373653,14048,No ejecutado,Departamental
BOYACÁ,15,Programa Vivienda Gratuita Fase I,Renuncias al subsidio,2015,4,159510400.0,379926,365553,14373,No ejecutado,Departamental
BOYACÁ,15,Bolsa unica Nacional,Apto con subsidio vencido,2010,2,22013350.0,347187,331125,16062,Pendiente,Departamental
BOYACÁ,15,MI CASA YA,Apto con subsidio vencido,2018,9,164060820.0,405730,392192,13538,Pendiente,Departamental
BOYACÁ,15,Programa Vivienda Gratuita Fase I,Asignados,2022,4,164951022.0,437989,425738,12251,Ejecutado,Departamental
BOYACÁ,15,Semillero de Propietarios Arriendo,Asignados,2024,136,583176000.0,452610,440845,11765,Ejecutado,Departamental
BOYACÁ,15,Concurso de Esfuerzo Territorial Nacional,Apto con subsidio vencido,2010,4,45062500.0,347187,331125,16062,Pendiente,Departamental
BOYACÁ,15,Programa Vivienda Gratuita Fase I,Asignados,2018,11,503646840.0,405730,392192,13538,Ejecutado,Departamental
BOYACÁ,15,MI CASA YA,Asignados,2015,148,1680464800.0,379926,365553,14373,Ejecutado,Departamental
BOYACÁ,15,MI CASA YA,Renuncia con restitucion de subsidio,2017,1,8852604.0,396207,382353,13854,No ejecutado,Departamental
BOYACÁ,15,Bolsa Concejales,Apto con subsidio vencido,2010,2,22402500.0,347187,331125,16062,Pendiente,Departamental
BOYACÁ,15,Programa Vivienda Gratuita Fase II,Perdida de ejecutoriedad de asignación de SFV,2020,2,110967544.0,422510,409653,12857,Pendiente,Departamental
BOYACÁ,15,Programa Vivienda Gratuita Fase I,Asignados,2016,389,16311272349.0,387701,373653,14048,Ejecutado,Departamental
BOYACÁ,15,Programa Vivienda Gratuita Fase II,Asignados,2022,52,3028304391.0,437989,425738,12251,Ejecutado,Departamental
BOYACÁ,15,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2009,2,29814000.0,341362,325051,16311,Ejecutado,Nacional
BOYACÁ,15,Semillero de Propietarios Ahorro,Renuncias al subsidio,2021,3,16353468.0,430257,417720,12537,No ejecutado,Departamental
BOYACÁ,15,Bolsa Desplazados,Renuncia con restitucion de subsidio,2010,2,30900000.0,347187,331125,16062,No ejecutado,Nacional
BOYACÁ,15,MI CASA YA,Renuncias al subsidio,2020,8,175560600.0,422510,409653,12857,No ejecutado,Departamental
BOYACÁ,15,Programa Vivienda Gratuita Fase I,Renuncias al subsidio,2017,1,44125051.0,396207,382353,13854,No ejecutado,Departamental
BOYACÁ,15,Bolsa Ordinaria,Asignados,2003,12,79425168.0,310547,293938,16609,Ejecutado,Departamental
BOYACÁ,15,Bolsa Esfuerzo Territorial,Renuncia con restitucion de subsidio,2008,1,9000000.0,335760,319252,16508,No ejecutado,Departamental
BOYACÁ,15,Bolsa Esfuerzo Territorial,Restitucion de subsidios no aplicados,2007,4,32936000.0,330406,313755,16651,Pendiente,Departamental
